Id2,Geography,OneHundredPlus
51157,"Rappahannock County, Virginia",28
51159,"Richmond County, Virginia",15.1
51161,"Roanoke County, Virginia",24
51163,"Rockbridge County, Virginia",18.6
51165,"Rockingham County, Virginia",19.7
51167,"Russell County, Virginia",10.6
51169,"Scott County, Virginia",11.3
51171,"Shenandoah County, Virginia",16.6
51173,"Smyth County, Virginia",10.6
51175,"Southampton County, Virginia",17.3
51177,"Spotsylvania County, Virginia",37.6
51179,"Stafford County, Virginia",48.8
51181,"Surry County, Virginia",18.4
51183,"Sussex County, Virginia",11.1
51185,"Tazewell County, Virginia",13.2
51187,"Warren County, Virginia",28.1
51191,"Washington County, Virginia",14.5
51193,"Westmoreland County, Virginia",22
51195,"Wise County, Virginia",10.3
51197,"Wythe County, Virginia",13.6
51199,"York County, Virginia",40.9
51510,"Alexandria city, Virginia",44.6
51520,"Bristol city, Virginia",11.3
51530,"Buena Vista city, Virginia",8.3
51540,"Charlottesville city, Virginia",24.2
51550,"Chesapeake city, Virginia",31
51570,"Colonial Heights city, Virginia",18.7
51580,"Covington city, Virginia",6.3
51590,"Danville city, Virginia",10.1
51595,"Emporia city, Virginia",11.2
51600,"Fairfax city, Virginia",52
51610,"Falls Church city, Virginia",57.5
51620,"Franklin city, Virginia",13
51630,"Fredericksburg city, Virginia",25.2
51640,"Galax city, Virginia",7.7
51650,"Hampton city, Virginia",17.6
51660,"Harrisonburg city, Virginia",12.8
51670,"Hopewell city, Virginia",12.1
51678,"Lexington city, Virginia",11.7
51680,"Lynchburg city, Virginia",14
51683,"Manassas city, Virginia",33.6
51685,"Manassas Park city, Virginia",35.7
51690,"Martinsville city, Virginia",11.8
51700,"Newport News city, Virginia",17.5
51710,"Norfolk city, Virginia",16.2
51720,"Norton city, Virginia",6.7
51730,"Petersburg city, Virginia",9.1
51735,"Poquoson city, Virginia",39.4
51740,"Portsmouth city, Virginia",15.2
51750,"Radford city, Virginia",12.7
51760,"Richmond city, Virginia",17.2
51770,"Roanoke city, Virginia",11.3
51775,"Salem city, Virginia",18.6
51790,"Staunton city, Virginia",15
51800,"Suffolk city, Virginia",27.5
51810,"Virginia Beach city, Virginia",29.2
51820,"Waynesboro city, Virginia",11
51830,"Williamsburg city, Virginia",22.1
51840,"Winchester city, Virginia",19.8
53001,"Adams County, Washington",14.5
53003,"Asotin County, Washington",15.4
53005,"Benton County, Washington",27
53007,"Chelan County, Washington",19.7
53009,"Clallam County, Washington",15.1
53011,"Clark County, Washington",26.6
53013,"Columbia County, Washington",17.6
53015,"Cowlitz County, Washington",17.9
53017,"Douglas County, Washington",17.7
53019,"Ferry County, Washington",12.6
53021,"Franklin County, Washington",19.3
53023,"Garfield County, Washington",11.9
53025,"Grant County, Washington",14.8
53027,"Grays Harbor County, Washington",15.5
53029,"Island County, Washington",24.1
53031,"Jefferson County, Washington",19.5
53033,"King County, Washington",39.5
53035,"Kitsap County, Washington",28
53037,"Kittitas County, Washington",17.3
53039,"Klickitat County, Washington",13.9
53041,"Lewis County, Washington",14.5
53043,"Lincoln County, Washington",16.6
53045,"Mason County, Washington",17.9
53047,"Okanogan County, Washington",13.5
53049,"Pacific County, Washington",10.6
53051,"Pend Oreille County, Washington",13.1
53053,"Pierce County, Washington",25.3
53055,"San Juan County, Washington",25.1
53057,"Skagit County, Washington",22.5
53059,"Skamania County, Washington",21.7
53061,"Snohomish County, Washington",33.6
53063,"Spokane County, Washington",18.9
53065,"Stevens County, Washington",12.8
53067,"Thurston County, Washington",25.5
53069,"Wahkiakum County, Washington",18.4
53071,"Walla Walla County, Washington",17.3
53073,"Whatcom County, Washington",21.2
53075,"Whitman County, Washington",16.4
53077,"Yakima County, Washington",14.7
54001,"Barbour County, West Virginia",9.2
54003,"Berkeley County, West Virginia",21.1
54005,"Boone County, West Virginia",11.2
54007,"Braxton County, West Virginia",10.8
54009,"Brooke County, West Virginia",12.8
54011,"Cabell County, West Virginia",13.2
54013,"Calhoun County, West Virginia",8.7
54015,"Clay County, West Virginia",6.7
54017,"Doddridge County, West Virginia",12.2
54019,"Fayette County, West Virginia",10.8
54021,"Gilmer County, West Virginia",11.4
54023,"Grant County, West Virginia",9.8
54025,"Greenbrier County, West Virginia",11.5
54027,"Hampshire County, West Virginia",7.9
54029,"Hancock County, West Virginia",13.1
54031,"Hardy County, West Virginia",9.5
54033,"Harrison County, West Virginia",17.7
54035,"Jackson County, West Virginia",13.8
54037,"Jefferson County, West Virginia",33.9
54039,"Kanawha County, West Virginia",16.1
54041,"Lewis County, West Virginia",11.4
54043,"Lincoln County, West Virginia",11.3
54045,"Logan County, West Virginia",12.1
54047,"McDowell County, West Virginia",5.1
54049,"Marion County, West Virginia",15.8
54051,"Marshall County, West Virginia",13.4
54053,"Mason County, West Virginia",11
54055,"Mercer County, West Virginia",11
54057,"Mineral County, West Virginia",8.4
54059,"Mingo County, West Virginia",10.5
54061,"Monongalia County, West Virginia",21.1
54063,"Monroe County, West Virginia",8.7
54065,"Morgan County, West Virginia",14.4
54067,"Nicholas County, West Virginia",13
54069,"Ohio County, West Virginia",17.8
54071,"Pendleton County, West Virginia",12.8
54073,"Pleasants County, West Virginia",18
54075,"Pocahontas County, West Virginia",11.2
54077,"Preston County, West Virginia",13.4
54079,"Putnam County, West Virginia",22.6
54081,"Raleigh County, West Virginia",13.7
54083,"Randolph County, West Virginia",11.8
54085,"Ritchie County, West Virginia",9.4
54087,"Roane County, West Virginia",10.5
54089,"Summers County, West Virginia",8.2
54091,"Taylor County, West Virginia",12.3
54093,"Tucker County, West Virginia",11.5
54095,"Tyler County, West Virginia",11.8
54097,"Upshur County, West Virginia",13.2
54099,"Wayne County, West Virginia",9.5
54101,"Webster County, West Virginia",6.2
54103,"Wetzel County, West Virginia",10.3
54105,"Wirt County, West Virginia",7.8
54107,"Wood County, West Virginia",14.3
54109,"Wyoming County, West Virginia",11
55001,"Adams County, Wisconsin",10.8
55003,"Ashland County, Wisconsin",10.8
55005,"Barron County, Wisconsin",13.6
55007,"Bayfield County, Wisconsin",14.2
55009,"Brown County, Wisconsin",20.9
55011,"Buffalo County, Wisconsin",17.1
55013,"Burnett County, Wisconsin",11
55015,"Calumet County, Wisconsin",27.3
55017,"Chippewa County, Wisconsin",18
55019,"Clark County, Wisconsin",12.3
55021,"Columbia County, Wisconsin",21.8
55023,"Crawford County, Wisconsin",11.4
55025,"Dane County, Wisconsin",29.2
55027,"Dodge County, Wisconsin",16.8
55029,"Door County, Wisconsin",18.3
55031,"Douglas County, Wisconsin",16.4
55033,"Dunn County, Wisconsin",18.6
55035,"Eau Claire County, Wisconsin",18.5
55037,"Florence County, Wisconsin",14.8
55039,"Fond du Lac County, Wisconsin",19.5
55041,"Forest County, Wisconsin",9.6
55043,"Grant County, Wisconsin",14.4
55045,"Green County, Wisconsin",20.9
55047,"Green Lake County, Wisconsin",14.2
55049,"Iowa County, Wisconsin",21.2
55051,"Iron County, Wisconsin",9.4
55053,"Jackson County, Wisconsin",12.9
55055,"Jefferson County, Wisconsin",20.8
55057,"Juneau County, Wisconsin",12.8
55059,"Kenosha County, Wisconsin",22.6
55061,"Kewaunee County, Wisconsin",18.4
55063,"La Crosse County, Wisconsin",19.5
55065,"Lafayette County, Wisconsin",16.1
55067,"Langlade County, Wisconsin",11.1
55069,"Lincoln County, Wisconsin",16
55071,"Manitowoc County, Wisconsin",16.1
55073,"Marathon County, Wisconsin",19.6
55075,"Marinette County, Wisconsin",12.3
55077,"Marquette County, Wisconsin",13.1
55078,"Menominee County, Wisconsin",11.8
55079,"Milwaukee County, Wisconsin",16.9
55081,"Monroe County, Wisconsin",16.6
55083,"Oconto County, Wisconsin",19.3
55085,"Oneida County, Wisconsin",15.8
55087,"Outagamie County, Wisconsin",22.4
55089,"Ozaukee County, Wisconsin",37.5
55091,"Pepin County, Wisconsin",17
55093,"Pierce County, Wisconsin",27.2
55095,"Polk County, Wisconsin",17.2
55097,"Portage County, Wisconsin",18.8
55099,"Price County, Wisconsin",11.6
55101,"Racine County, Wisconsin",22.5
55103,"Richland County, Wisconsin",13
55105,"Rock County, Wisconsin",17.3
55107,"Rusk County, Wisconsin",10.1
55109,"St. Croix County, Wisconsin",33.2
55111,"Sauk County, Wisconsin",16.7
55113,"Sawyer County, Wisconsin",11.7
55115,"Shawano County, Wisconsin",13.6
55117,"Sheboygan County, Wisconsin",19
55119,"Taylor County, Wisconsin",11.9
55121,"Trempealeau County, Wisconsin",17.1
55123,"Vernon County, Wisconsin",15.1
55125,"Vilas County, Wisconsin",13.5
55127,"Walworth County, Wisconsin",22
55129,"Washburn County, Wisconsin",13.4
55131,"Washington County, Wisconsin",29.6
55133,"Waukesha County, Wisconsin",37.1
55135,"Waupaca County, Wisconsin",17.2
55137,"Waushara County, Wisconsin",14.1
55139,"Winnebago County, Wisconsin",19
55141,"Wood County, Wisconsin",16.5
56001,"Albany County, Wyoming",16.4
56003,"Big Horn County, Wyoming",16
56005,"Campbell County, Wyoming",36.5
56007,"Carbon County, Wyoming",24.4
56009,"Converse County, Wyoming",28.9
56011,"Crook County, Wyoming",23.4
56013,"Fremont County, Wyoming",21.2
56015,"Goshen County, Wyoming",18.5
56017,"Hot Springs County, Wyoming",20.8
56019,"Johnson County, Wyoming",19.1
56021,"Laramie County, Wyoming",25.5
56023,"Lincoln County, Wyoming",26
56025,"Natrona County, Wyoming",23.2
56027,"Niobrara County, Wyoming",14.4
56029,"Park County, Wyoming",20
56031,"Platte County, Wyoming",19.9
56033,"Sheridan County, Wyoming",21
56035,"Sublette County, Wyoming",34.8
56037,"Sweetwater County, Wyoming",30
56039,"Teton County, Wyoming",36
56041,"Uinta County, Wyoming",22.5
56043,"Washakie County, Wyoming",14.3
56045,"Weston County, Wyoming",21.4
